,X,Y
0,-4.438428614452212,6.199379016480743
1,0.7206963002440872,-2.08549849565838
2,-0.35841725021801046,1.1987576166652836
3,0.9038789041054068,-1.582718391634283
4,-6.109614770514593,4.362200300362856
5,1.3618891155630797,1.3370633800982223
6,-0.0003624869593820237,0.8177246270414943
7,0.642126612859736,-0.8707340331376335
8,1.6040495178369114,-0.018536098741950214
9,-0.15744308993292874,-0.7639605226889733
10,0.44481834101145756,-0.44759091480790775
11,-2.3463457814197035,2.9703038614821926
12,-0.16931366590498267,0.6718574661708576
13,-1.8024208049803876,0.2510800673173393
14,-0.0386676057685841,0.9740140985046302
15,-3.2793200904497506,2.3667606244123873
16,1.5248855361687998,-1.1526301515318371
17,0.46191770868968884,-4.005654885684372
18,1.8735813653419966,-0.7684836618810958
19,-0.6084770845499187,-0.16477746813452523
20,0.3205564737161589,-0.8595468464821893
21,0.23043330442836557,2.2028239460394308
22,1.478198410556477,-1.0241587205762035
23,-1.4257641215371557,2.267577100962851
24,-0.1795987628608169,2.3156332121984082
25,-2.2170616452989678,2.9696933953678233
26,-1.9082098962038154,1.480570348446649
27,-2.239950891900357,1.4835234547415284
28,-0.2777249719903722,1.9136436620119468
29,2.7647568182440128,-0.7046812678634994
30,-3.0466469124303766,1.3604822436538038
31,-1.1971927115860372,0.5515516344954957
32,-2.9428991143371084,1.3869622323266364
33,-4.101516232587709,3.6083095253513697
34,-1.1431961279062473,0.8491608487079424
35,-1.3765744720762212,2.574078338393266
36,1.3021674963114043,-1.7720636382334864
37,-3.3651061638050983,4.483558858865357
38,-0.8202028730324447,4.435304294339022
39,-0.423978659330972,0.4959489814971403
40,-1.6217360618835184,-1.0351272949232866
41,0.7940051038803072,-0.6915013678656972
42,-0.7030584396552322,-0.10180775791141906
43,-0.018152824997957836,2.7525298072344047
44,-0.23455433260177513,3.144370144730971
45,0.45112044044917304,0.9918673831603715
46,-2.1735235259594807,4.328903264202431
47,-0.7960704399130714,1.3050624975008474
48,1.2038109640894266,-2.032443135457367
49,0.685780054157261,-3.0031436492428862
50,-1.0648683400304797,2.8617307188912346
51,-2.0617625998353732,1.3565521998804497
52,-3.201545229237165,1.5224429125482306
53,-1.3136791193526463,-1.571421401675622
54,2.4868323779427053,-0.12749883494398423
55,-0.42969174859421105,0.8091243111558574
56,4.040887422075313,-2.071301674839202
57,-5.623698092207395,4.3434090327754316
58,0.5702651188478974,0.22783191790655666
59,1.9475215441518934,-1.7197680319883704
60,-0.2190427865888339,3.4118482747197003
61,-0.4742446142809333,0.7958246268673528
62,1.5070540850621492,-1.9459980150520948
63,-0.5643095024870256,-0.5096650007491713
64,0.7121416811106048,1.1125504660671999
65,2.148225126801999,-0.05960954587761213
66,1.9200696191321198,-2.2036464518548016
67,1.2711869938453644,-4.810341147459869
68,-0.3090990153093696,1.140949131860618
69,-0.6212881089405108,-1.1893921517547523
70,-0.9488401446750708,-2.247387325029645
71,-1.5592710885888825,0.5327160009509534
72,-0.7662590457535924,0.3063031372720342
73,0.1860000516003858,0.6587261251690624
74,-0.37591368182488477,0.34193674780719313
75,-1.5063083014048326,-1.698606722854598
76,1.3188821069167622,-2.835942980698382
77,-0.6272577212260808,-1.386781224398247
78,-4.081576006531999,2.869911966387922
79,0.11359460325334651,-0.2787371414386756
80,1.2560891074157996,0.00027505013461718577
81,-2.277674226124761,2.7168191587163486
82,-0.019913866394186314,3.182852147911813
83,2.5344462818554616,-2.585724778620941
84,-0.982678805485662,-0.10089911582802626
85,0.30964756314322595,-3.192919705090791
86,0.5759102964008942,-1.4182154566289493
87,0.8047414988835057,0.21414499787452157
88,-0.808437339740837,0.1668565740547309
89,2.5073907498015586,-4.38067465587185
90,1.636865007250635,-3.58063714353752
91,0.3981725212668746,-1.256211794795052
92,1.6967162822441229,0.9798698779390506
93,2.5324739926529323,-2.2166190278624054
94,-0.6571880253161186,1.319272006565149
95,-4.720204562768571,2.5452062808572626
96,-0.11070670183027734,3.65371055224297
97,-2.8055338784406816,-2.5846554957298706
98,0.645735465971065,-2.6908176722883312
99,2.9179299957206553,-0.40245949030411104
100,3.7342823396634963,0.7461585614829837
101,-3.773593554709206,3.2327664513052223
102,0.6309556234603623,3.5613942214582353
103,-0.0806490976119999,-0.9927878536976305
104,-1.972514352302075,-0.9159552653914282
105,-2.087645240087914,1.1511744860280078
106,1.5424950423324935,1.146136960043144
107,-0.6250712078024262,2.7271151094518835
108,-1.6543080333880666,-0.6856516074636173
109,-3.0361152178274895,2.39151900438109
110,-1.277763374732484,1.1102548180178273
111,-0.3580209172043569,0.4561690916197066
112,-1.237652586026856,-1.137109053872619
113,-0.42154062756005645,1.3869150557594274
114,0.07859308156186759,3.863050858335694
115,2.0818398136727616,0.601391490621531
116,2.9712558587441413,-2.7848589577636136
117,0.3251294241768393,0.32223409715723267
118,-0.46500427775903946,-2.182167603726289
119,-1.9099723539232805,2.2558692973731365
120,-1.5796230288485889,-1.2777329465059002
121,0.09180585661554685,2.4219919398582612
122,-0.027361112654680563,0.5736891286170949
123,0.13984489992779445,-0.7280847208260862
124,1.1479324152211672,0.39323159731145707
125,-1.178966520598653,2.004396958664255
126,-3.3197906065734166,2.1119281167635733
127,-0.1381468379865249,1.1023948654898992
128,1.9655999665507766,-4.5152092295669775
129,0.6406850857295117,-1.4322138670204565
130,-1.9651765960018157,3.014511007773113
131,-1.4401065325592217,-1.7919057515927856
132,-0.0005198674624959662,1.4009576091992528
133,-1.0691921054190732,0.16606982610232404
134,-2.331326078964546,1.7794080094112592
135,-1.7981696726192784,4.751200497832853
136,1.763764511608221,-2.5575045330502344
137,0.9345036060790878,0.377178730351279
138,0.1350479965127087,-1.0013335579997207
139,-3.204086483182149,3.2806771589340147
140,-2.4696546065763534,3.432253922168659
141,-0.6715618777050014,-0.3087400244774768
142,-0.5678280754146975,1.9485610580552113
143,2.3774387993956827,-0.5355677482057845
144,1.5821177735328054,3.223890836864564
145,-0.9036520587568397,1.1866905854488061
146,0.7235116357194589,-0.34288932211240597
147,-1.5110217031648767,2.770058976114549
148,3.1140353609088454,-2.082280497323031
149,-0.09593845342509436,1.1748329644053621
